KeyTime,ResistValue,VoltValue,TempValue
2020-05-09 14:19:21,0.612,4.55,-20.0
2020-05-10 02:18:46,0.612,4.56,-20.0
2020-05-10 14:18:09,0.611,4.56,-20.0
2020-05-11 02:17:22,0.612,4.56,-20.0
2020-05-11 14:16:48,0.612,4.56,-20.0
2020-05-12 02:16:03,0.613,4.55,-20.0
2020-05-13 22:57:58,0.615,4.55,-20.0
2020-05-14 10:57:26,0.615,4.55,-20.0
2020-05-14 22:56:55,0.612,4.55,-20.0
2020-05-15 10:56:12,0.612,4.55,-20.0
2020-05-15 22:55:36,0.612,4.55,-20.0
2020-05-16 10:54:44,0.61,4.55,-20.0
2020-05-16 22:54:06,0.61,4.55,-20.0
2020-05-17 10:53:27,0.611,4.56,-20.0
2020-05-17 22:52:44,0.615,4.55,-20.0
2020-05-18 10:52:10,0.613,4.55,-20.0
2020-05-18 22:51:29,0.61,4.56,-20.0
2020-05-19 10:50:49,0.607,4.55,-20.0
2020-05-19 22:50:11,0.607,4.55,-20.0
2020-05-20 10:49:36,0.606,4.55,-20.0
2020-05-20 22:48:54,0.607,4.54,-20.0
2020-05-21 10:48:10,0.605,4.56,-20.0
2020-05-21 22:47:26,0.605,4.55,-20.0
2020-05-27 03:00:32,0.605,4.55,-20.0
2020-05-27 14:59:53,0.606,4.55,-20.0
2020-05-28 02:59:32,0.607,4.55,-20.0
2020-05-28 14:59:05,0.606,4.55,-20.0
2020-05-29 02:58:33,0.606,4.56,-20.0
2020-05-29 14:58:05,0.606,4.55,-20.0
2020-05-30 02:57:27,0.607,4.56,-20.0
2020-05-30 14:57:02,0.605,4.55,-20.0
2020-05-31 02:56:41,0.606,4.56,-20.0
2020-05-31 14:56:06,0.609,4.56,-20.0
2020-06-01 02:55:32,0.611,4.55,-20.0
2020-06-01 14:55:04,0.61,4.55,-20.0
2020-06-02 02:54:34,0.61,4.56,-20.0
2020-06-02 14:53:54,0.606,4.56,-20.0
2020-06-03 02:53:26,0.608,4.56,-20.0
2020-06-03 14:53:04,0.607,4.56,-20.0
2020-06-04 02:52:34,0.607,4.55,-20.0
2020-06-04 14:52:09,0.607,4.56,-20.0
2020-06-05 02:51:47,0.611,4.55,-20.0
2020-06-05 14:51:18,0.606,4.56,-20.0
2020-06-06 02:50:52,0.609,4.55,-20.0
2020-06-06 14:50:26,0.612,4.56,-20.0
2020-06-07 02:49:59,0.615,4.56,-20.0
2020-06-07 14:49:26,0.62,4.56,-20.0
2020-06-08 02:48:56,0.619,4.56,-20.0
2020-06-08 14:48:24,0.62,4.56,-20.0
2020-06-09 02:47:56,0.618,4.56,-20.0
2020-06-09 14:47:23,0.612,4.56,-20.0
2020-06-10 02:46:56,0.609,4.55,-20.0
2020-06-10 14:46:32,0.61,4.56,-20.0
2020-06-11 02:46:03,0.609,4.56,-20.0
2020-06-11 14:45:35,0.607,4.56,-20.0
2020-06-12 02:45:09,0.609,4.56,-20.0
2020-06-12 14:44:40,0.612,4.56,-20.0
2020-06-13 02:44:11,0.611,4.55,-20.0
2020-06-13 14:43:42,0.609,4.56,-20.0
2020-06-14 02:43:12,0.609,4.56,-20.0
2020-06-14 14:42:47,0.611,4.56,-20.0
2020-06-15 02:42:10,0.616,4.57,-20.0
2020-06-15 14:41:47,0.611,4.55,-20.0
2020-06-16 02:41:24,0.611,4.55,-20.0
2020-06-17 02:40:28,0.612,4.55,-20.0
2020-06-18 02:39:29,0.612,4.56,-20.0
2020-06-18 14:39:04,0.61,4.56,-20.0
2020-06-19 02:38:29,0.609,4.56,-20.0
2020-06-19 14:38:07,0.609,4.56,-20.0
2020-06-20 02:37:39,0.61,4.57,-20.0
2020-06-20 14:37:15,0.611,4.56,-20.0
2020-06-21 02:36:51,0.61,4.56,-20.0
2020-06-21 14:36:20,0.608,4.56,-20.0
2020-06-22 02:35:50,0.609,4.56,-20.0
2020-06-22 14:35:14,0.609,4.56,-20.0
2020-06-23 02:34:41,0.611,4.56,-20.0
2020-06-23 14:34:13,0.612,4.56,-20.0
2020-06-23 17:42:50,0.613,4.56,-20.0
2020-06-24 05:42:18,0.613,4.56,-20.0
2020-06-24 10:46:39,0.606,4.56,-20.0
2020-06-24 17:15:15,0.603,4.56,-20.0
2020-06-25 05:14:45,0.606,4.56,-20.0
2020-06-25 17:14:10,0.608,4.56,-20.0
2020-06-26 05:13:35,0.609,4.56,-20.0
2020-06-26 17:13:02,0.609,4.56,-20.0
2020-06-27 05:12:39,0.608,4.57,-20.0
2020-06-27 17:12:04,0.612,4.56,-20.0
2020-06-28 05:11:32,0.612,4.56,-20.0
2020-06-28 17:11:04,0.609,4.56,-20.0
2020-06-29 05:10:49,0.605,4.56,-20.0
2020-06-29 17:10:25,0.605,4.56,-20.0
2020-06-30 05:09:58,0.607,4.56,-20.0
2020-06-30 17:09:20,0.606,4.56,-20.0
2020-07-01 05:08:51,0.607,4.56,-20.0
2020-07-01 13:51:14,0.611,4.55,-20.0
2020-07-01 13:57:59,0.801,4.55,-20.0
2020-07-01 14:04:54,0.432,4.54,-20.0
2020-07-01 14:10:04,0.435,4.55,-20.0
2020-07-02 02:09:45,0.436,4.56,-20.0
2020-07-02 14:09:05,0.439,4.56,-20.0
2020-07-03 02:08:41,0.439,4.56,-20.0
2020-07-03 14:08:18,0.439,4.56,-20.0
2020-07-04 02:07:45,0.44,4.56,-20.0
2020-07-04 14:07:10,0.435,4.56,-20.0
2020-07-05 02:06:35,0.436,4.56,-20.0
2020-07-05 14:06:00,0.437,4.56,-20.0
2020-07-06 02:05:34,0.437,4.56,-20.0
2020-07-06 14:05:06,0.437,4.57,-20.0
2020-07-07 02:04:35,0.434,4.56,-20.0
2020-07-07 14:04:00,0.435,4.56,-20.0
2020-07-08 02:03:27,0.433,4.56,-20.0
2020-07-08 14:03:01,0.438,4.57,-20.0
2020-07-09 02:02:22,0.435,4.57,-20.0
2020-07-09 14:01:56,0.436,4.55,-20.0
2020-07-10 02:01:36,0.438,4.57,-20.0
2020-07-10 14:01:06,0.437,4.56,-20.0
2020-07-11 02:00:38,0.434,4.55,-20.0
2020-07-11 14:00:16,0.436,4.55,-20.0
2020-07-12 01:59:52,0.44,4.57,-20.0
2020-07-12 13:59:23,0.439,4.56,-20.0
2020-07-13 01:58:53,0.439,4.57,-20.0
2020-07-13 13:58:29,0.439,4.56,-20.0
2020-07-14 01:58:12,0.439,4.56,-20.0
2020-07-14 13:57:36,0.437,4.57,-20.0
2020-07-15 01:57:02,0.44,4.56,-20.0
2020-07-15 13:56:26,0.439,4.56,-20.0
2020-07-16 01:56:03,0.438,4.56,-20.0
2020-07-16 13:55:40,0.44,4.56,-20.0
2020-07-17 01:55:16,0.439,4.56,-20.0
2020-07-17 13:54:49,0.439,4.56,-20.0
2020-07-18 01:54:16,0.436,4.56,-20.0
2020-07-18 13:53:51,0.435,4.56,-20.0
2020-07-19 01:53:23,0.432,4.56,-20.0
2020-07-19 13:52:57,0.435,4.56,-20.0
2020-07-20 01:52:36,0.438,4.57,-20.0
2020-07-20 13:52:14,0.438,4.56,-20.0
2020-07-21 01:51:53,0.438,4.56,-20.0
2020-07-21 13:51:29,0.438,4.57,-20.0
2020-07-22 01:51:04,0.44,4.56,-20.0
2020-07-22 13:50:32,0.437,4.57,-20.0
2020-07-23 01:50:00,0.437,4.56,-20.0
2020-07-23 13:49:39,0.434,4.57,-20.0
2020-07-24 01:49:04,0.433,4.57,-20.0
2020-07-24 13:48:33,0.434,4.56,-20.0
2020-07-25 01:48:08,0.435,4.57,-20.0
